"";"nomHotel";"notapersona";"data";"estrelles";"notaHotel";"TipusHabitacio";"DuradaEstancia";"Nits";"ProcedenciaComentari";"TipusViatge";"Acompanyament";"ViajaConMascota";"Season";"recomanar"
"144";"Hostal Balkonis";9,6;2018-02-10;"2";8,8;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"145";"Hostal Balkonis";9,6;2018-02-05;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"PRIMER TRIMESTRE";0
"146";"Hostal Balkonis";7,9;2018-01-24;"2";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"147";"Hostal Balkonis";8,8;2018-01-23;"2";8,8;"Habitacio Triple";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";1
"148";"Hostal Balkonis";9,6;2018-01-12;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"149";"Hostal Balkonis";9,2;2019-03-13;"2";8,8;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";0
"150";"Hostal Balkonis";7,1;2019-03-10;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"151";"Hostal Balkonis";7,5;2018-01-09;"2";8,8;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"152";"Hostal Balkonis";10;2017-12-09;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";0
"153";"Hostal Balkonis";9,2;2017-12-06;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"154";"Hostal Balkonis";9,2;2017-12-01;"2";8,8;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"QUART TRIMESTRE";0
"155";"Hostal Balkonis";10;2017-11-28;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"156";"Hostal Balkonis";8,8;2017-11-28;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"157";"Hostal Balkonis";10;2017-11-23;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"QUART TRIMESTRE";0
"158";"Hostal Balkonis";9,2;2017-11-23;"2";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";0
"159";"Hostal Balkonis";10;2017-11-20;"2";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"160";"Hostal Balkonis";8,8;2017-11-18;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"161";"Hostal Balkonis";10;2017-11-17;"2";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"162";"Hostal Balkonis";9,6;2018-01-08;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"163";"Hostal Balkonis";10;2017-11-15;"2";8,8;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"164";"Hostal Balkonis";7,5;2017-11-13;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"165";"Hostal Balkonis";10;2017-11-08;"2";8,8;"Habitacio Triple";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"166";"Hostal Balkonis";10;2017-11-07;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"167";"Hostal Balkonis";10;2017-10-14;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"168";"Hostal Balkonis";8,8;2017-10-04;"2";8,8;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";1
"169";"Hostal Balkonis";7,9;2017-09-30;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"170";"Hostal Balkonis";7,9;2017-09-21;"2";8,8;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"171";"Hostal Balkonis";8,8;2017-09-06;"2";8,8;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";1
"172";"Hostal Balkonis";10;2017-08-23;"2";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"173";"Hostal Balkonis";10;2018-01-06;"2";8,8;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";0
"174";"Hostal Balkonis";9,6;2017-08-14;"2";8,8;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"TERCER TRIMESTRE";0
"175";"Hostal Balkonis";10;2017-08-12;"2";8,8;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"176";"Hostal Balkonis";7,5;2017-07-28;"2";8,8;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";1
"177";"Hostal Balkonis";8,3;2017-07-24;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"178";"Hostal Balkonis";9,6;2017-07-23;"2";8,8;"Altres";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Grupo";"N";"TERCER TRIMESTRE";0
"179";"Hostal Balkonis";10;2017-07-13;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"180";"Hostal Balkonis";8,8;2017-07-06;"2";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"181";"Hostal Balkonis";9,2;2017-06-12;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"182";"Hostal Balkonis";10;2017-06-10;"2";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"183";"Hostal Balkonis";10;2017-05-20;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";0
"184";"Hostal Balkonis";9,2;2018-01-04;"2";8,8;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"185";"Hostal Balkonis";7,9;2017-05-12;"2";8,8;"Altres";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"SEGON TRIMESTRE";1
"186";"Hostal Balkonis";10;2017-05-11;"2";8,8;"Altres";"De 3 a 5 Nits";5;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"187";"Hostal Balkonis";8,8;2017-05-01;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"188";"Hostal Balkonis";8,3;2017-04-26;"2";8,8;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"189";"Hostal Balkonis";10;2017-04-24;"2";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"190";"Hostal Balkonis";9,2;2017-04-18;"2";8,8;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"191";"Hostal Balkonis";10;2017-12-31;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"192";"Hostal Balkonis";7,5;2017-12-26;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"193";"Hostal Balkonis";8,8;2017-12-24;"2";8,8;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";1
"194";"Hostal Balkonis";10;2017-12-21;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"195";"Hostal Balkonis";9,2;2017-12-15;"2";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"196";"Atlantis by Atbcn";8,8;2019-04-13;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Grupodeamigos";"N";"SEGON TRIMESTRE";0
"197";"Atlantis by Atbcn";9,2;2019-01-30;"3";8,7;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"198";"Atlantis by Atbcn";10;2019-01-20;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"PRIMER TRIMESTRE";0
"199";"Atlantis by Atbcn";6,7;2019-01-20;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"200";"Atlantis by Atbcn";7,9;2019-01-16;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"PRIMER TRIMESTRE";1
"201";"Atlantis by Atbcn";7,1;2018-12-11;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"202";"Atlantis by Atbcn";9,6;2018-12-10;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"203";"Atlantis by Atbcn";8,3;2018-12-09;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"204";"Atlantis by Atbcn";9,6;2018-12-05;"3";8,7;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"205";"Atlantis by Atbcn";9,6;2018-11-19;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"206";"Atlantis by Atbcn";7,1;2018-11-16;"3";8,7;"Habitacio Individual";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"207";"Atlantis by Atbcn";7,9;2019-04-01;"3";8,7;"Habitacio Doble";"De 6 a 7 Nits";7;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"208";"Atlantis by Atbcn";10;2018-11-03;"3";8,7;"Habitacio Individual";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"209";"Atlantis by Atbcn";9,2;2018-10-29;"3";8,7;"Habitacio Individual";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"210";"Atlantis by Atbcn";7,1;2018-10-13;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"211";"Atlantis by Atbcn";10;2018-10-10;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"212";"Atlantis by Atbcn";10;2018-10-10;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"213";"Atlantis by Atbcn";7,9;2018-10-06;"3";8,7;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"214";"Atlantis by Atbcn";10;2018-10-03;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"215";"Atlantis by Atbcn";9,2;2018-09-25;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"216";"Atlantis by Atbcn";9,2;2018-09-23;"3";8,7;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"218";"Atlantis by Atbcn";9,6;2019-03-27;"3";8,7;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"219";"Atlantis by Atbcn";10;2018-09-10;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"220";"Atlantis by Atbcn";9,2;2018-08-20;"3";8,7;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"221";"Atlantis by Atbcn";8,8;2018-08-18;"3";8,7;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";0
"222";"Atlantis by Atbcn";10;2018-08-17;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"223";"Atlantis by Atbcn";7,1;2018-07-20;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"224";"Atlantis by Atbcn";7,9;2018-07-02;"3";8,7;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"225";"Atlantis by Atbcn";10;2018-06-25;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"226";"Atlantis by Atbcn";9,2;2018-06-03;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"227";"Atlantis by Atbcn";7,9;2018-06-01;"3";8,7;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"228";"Atlantis by Atbcn";10;2018-05-30;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";5;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"229";"Atlantis by Atbcn";10;2019-03-26;"3";8,7;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"230";"Atlantis by Atbcn";10;2018-05-27;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"231";"Atlantis by Atbcn";10;2018-05-19;"3";8,7;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"232";"Atlantis by Atbcn";8,3;2018-05-18;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"233";"Atlantis by Atbcn";7,9;2018-05-01;"3";8,7;"Habitacio Individual";"Dos nits";2;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"234";"Atlantis by Atbcn";8,3;2018-04-06;"3";8,7;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"SEGON TRIMESTRE";1
"235";"Atlantis by Atbcn";8,8;2018-03-26;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"236";"Atlantis by Atbcn";10;2018-03-26;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"237";"Atlantis by Atbcn";8,8;2018-03-26;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"239";"Atlantis by Atbcn";7,5;2018-03-05;"3";8,7;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"240";"Atlantis by Atbcn";7,1;2019-03-24;"3";8,7;"Habitacio Individual";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"241";"Atlantis by Atbcn";7,5;2018-03-01;"3";8,7;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"242";"Atlantis by Atbcn";8;2018-01-29;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"SenseInformar";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"243";"Atlantis by Atbcn";10;2018-01-29;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"244";"Atlantis by Atbcn";7,9;2018-01-28;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Grupo";"N";"PRIMER TRIMESTRE";1
"245";"Atlantis by Atbcn";10;2018-01-27;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"246";"Atlantis by Atbcn";6,7;2018-01-21;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";1
"247";"Atlantis by Atbcn";9,2;2018-01-16;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"248";"Atlantis by Atbcn";10;2018-01-16;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"249";"Atlantis by Atbcn";9,2;2018-01-09;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"250";"Atlantis by Atbcn";10;2017-12-31;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"251";"Atlantis by Atbcn";9,2;2019-02-18;"3";8,7;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"252";"Atlantis by Atbcn";6,3;2017-12-27;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"253";"Atlantis by Atbcn";9,2;2017-12-09;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"254";"Atlantis by Atbcn";9,6;2017-12-07;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"255";"Atlantis by Atbcn";10;2017-12-05;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"256";"Atlantis by Atbcn";9,2;2017-11-17;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"257";"Atlantis by Atbcn";10;2017-11-16;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"258";"Atlantis by Atbcn";9,2;2017-10-21;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"259";"Atlantis by Atbcn";10;2017-10-12;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"260";"Atlantis by Atbcn";10;2017-09-28;"3";8,7;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"261";"Atlantis by Atbcn";9,6;2017-09-25;"3";8,7;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"262";"Atlantis by Atbcn";8,8;2019-02-07;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"263";"Atlantis by Atbcn";7,9;2017-09-14;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"264";"Atlantis by Atbcn";9,6;2017-09-10;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"265";"Atlantis by Atbcn";7,9;2017-09-02;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"266";"Atlantis by Atbcn";9,2;2017-08-27;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"267";"Atlantis by Atbcn";8,3;2017-08-15;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"268";"Atlantis by Atbcn";8,3;2017-08-14;"3";8,7;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"269";"Atlantis by Atbcn";7,1;2019-02-03;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"PRIMER TRIMESTRE";1
"270";"Atlantis by Atbcn";8,8;2019-01-31;"3";8,7;"Habitacio Individual";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"271";"Atlantis by Atbcn";10;2017-08-13;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"272";"Atlantis by Atbcn";7,5;2017-05-24;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"273";"Atlantis by Atbcn";10;2017-05-11;"3";8,7;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"274";"Atlantis by Atbcn";9,2;2017-05-07;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"276";"Atlantis by Atbcn";8,3;2017-05-02;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"277";"Atlantis by Atbcn";8,3;2017-05-01;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"SEGON TRIMESTRE";1
"278";"Atlantis by Atbcn";8,8;2017-04-30;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"SEGON TRIMESTRE";0
"279";"Atlantis by Atbcn";8,8;2017-04-24;"3";8,7;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Pareja";"N";"SEGON TRIMESTRE";0
"280";"Atlantis by Atbcn";9,2;2017-04-18;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";0
"281";"Atlantis by Atbcn";8,8;2017-04-13;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"282";"Atlantis by Atbcn";8,8;2017-08-06;"3";8,7;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"283";"Atlantis by Atbcn";10;2019-04-11;"3";8,7;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"284";"Atlantis by Atbcn";9,6;2019-04-10;"3";8,7;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
